id_candidat,annee,type_examen,filiere,region,code_region,milieu,secteur,genre,note_arabe,note_mathematiques,note_francais,note_sciences,note_histoire_geo,note_education_islamique,moyenne_generale,admis,mention
CAND300159,2019,Baccalauréat,Lettres,Casablanca-Settat,CAS,Rural,Public,Masculin,14.41,13.79,12.09,9.34,14.22,15.31,12.58,1,Assez Bien
CAND300160,2020,Baccalauréat,Sciences maths,Marrakech-Safi,MAR,Rural,Public,Féminin,12.23,11.85,8.69,11.7,8.4,12.1,10.34,1,Passable
CAND300161,2022,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,8.8,10.01,14.36,6.78,10.19,15.67,10.77,1,Passable
CAND300162,2023,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,14.02,11.07,13.83,9.72,11.77,12.16,12.05,1,Assez Bien
CAND300163,2023,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,13.02,10.23,8.13,8.91,11.16,12.54,10.08,1,Passable
CAND300164,2017,Baccalauréat,Sciences techno,Casablanca-Settat,CAS,Urbain,Public,Féminin,17.61,5.3,13.95,7.98,15.4,9.86,11.47,1,Passable
CAND300165,2018,CFEN (Primaire),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,8.28,5.6,12.86,5.49,10.82,11.71,8.85,0,Ajourné
CAND300166,2019,Baccalauréat,Sciences expérimentales,Marrakech-Safi,MAR,Rural,Public,Masculin,15.41,7.76,7.56,11.32,13.66,16.47,11.3,1,Passable
CAND300167,2019,Brevet (Collégial),N/A,Drâa-Tafilalet,DRA,Urbain,Public,Féminin,6.55,13.54,10.32,12.0,8.7,11.66,10.53,1,Passable
CAND300168,2022,Baccalauréat,Arts,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,11.93,11.62,7.45,11.25,13.09,12.12,11.28,1,Passable
CAND300169,2020,CFEN (Primaire),N/A,Souss-Massa,SOU,Urbain,Public,Masculin,8.71,12.55,3.05,9.11,4.36,13.14,8.71,0,Ajourné
CAND300170,2016,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,11.21,7.83,8.13,4.31,12.6,10.43,8.99,0,Ajourné
CAND300171,2023,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,8.17,7.14,11.57,11.63,10.17,14.05,9.64,0,Ajourné
CAND300172,2019,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,6.84,6.2,14.62,8.49,9.03,14.73,9.67,0,Ajourné
CAND300173,2017,Baccalauréat,Sciences expérimentales,Fès-Meknès,FES,Urbain,Privé,Féminin,16.12,9.49,7.89,6.57,9.08,10.19,10.99,1,Passable
CAND300174,2019,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,8.2,11.19,11.87,8.34,11.59,11.71,10.41,1,Passable
CAND300175,2022,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Rural,Public,Masculin,10.96,9.02,3.5,9.42,10.65,11.82,8.68,0,Ajourné
CAND300176,2021,CFEN (Primaire),N/A,Oriental,ORI,Urbain,Public,Féminin,14.2,18.12,10.83,11.83,11.72,11.51,13.3,1,Assez Bien
CAND300177,2019,CFEN (Primaire),N/A,Fès-Meknès,FES,Urbain,Public,Masculin,11.54,9.81,9.62,15.28,12.3,14.12,12.04,1,Assez Bien
CAND300178,2018,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,8.18,9.0,1.41,13.89,9.34,16.11,9.66,0,Ajourné
CAND300179,2022,Baccalauréat,Sciences maths,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,8.45,7.92,9.73,17.13,12.38,13.38,11.34,1,Passable
CAND300180,2023,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,12.58,10.55,7.01,5.94,10.68,14.23,10.17,1,Passable
CAND300181,2015,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Rural,Public,Féminin,6.93,10.98,11.56,10.72,11.77,12.17,9.99,0,Ajourné
CAND300182,2019,Baccalauréat,Sciences maths,Fès-Meknès,FES,Urbain,Public,Féminin,8.49,6.42,13.03,5.53,6.75,8.64,8.01,0,Ajourné
CAND300183,2021,Baccalauréat,Sciences expérimentales,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,11.87,3.19,6.39,12.35,15.11,11.47,9.82,0,Ajourné
CAND300184,2016,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,13.86,9.84,8.44,9.18,11.14,12.27,10.8,1,Passable
CAND300185,2018,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,5.38,9.27,6.3,11.17,14.42,10.16,9.35,0,Ajourné
CAND300186,2021,Baccalauréat,Sciences maths,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,10.98,13.89,13.28,6.42,8.06,14.43,10.61,1,Passable
CAND300187,2015,Baccalauréat,Lettres,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,8.84,2.36,12.51,14.0,10.74,9.6,8.77,0,Ajourné
CAND300188,2015,CFEN (Primaire),N/A,Souss-Massa,SOU,Urbain,Privé,Féminin,11.09,10.38,14.65,9.51,9.2,12.6,12.16,1,Assez Bien
CAND300189,2019,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,4.24,14.75,14.28,10.64,9.0,12.79,10.93,1,Passable
CAND300190,2021,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,5.83,8.09,9.98,12.67,8.71,12.71,9.53,0,Ajourné
CAND300191,2020,Baccalauréat,Lettres,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,7.43,12.12,7.09,13.84,15.32,12.41,11.34,1,Passable
CAND300192,2017,Brevet (Collégial),N/A,Souss-Massa,SOU,Urbain,Public,Féminin,8.88,10.06,10.49,3.12,12.2,12.25,9.38,0,Ajourné
CAND300193,2022,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,9.75,9.03,11.08,10.0,9.8,13.45,9.81,0,Ajourné
CAND300194,2016,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,8.14,5.28,10.79,8.85,10.66,14.62,9.44,0,Ajourné
CAND300195,2016,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,11.35,6.11,5.72,10.62,10.58,14.1,9.63,0,Ajourné
CAND300196,2019,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,14.48,13.65,9.65,8.86,11.97,16.34,12.54,1,Assez Bien
CAND300197,2019,Baccalauréat,Sciences expérimentales,Fès-Meknès,FES,Urbain,Public,Masculin,14.84,19.46,7.82,10.12,5.97,10.7,11.96,1,Passable
CAND300198,2018,Baccalauréat,Lettres,Dakhla-Oued Eddahab,DAK,Urbain,Privé,Masculin,14.37,5.0,7.67,8.52,12.96,12.34,10.98,1,Passable
CAND300199,2023,CFEN (Primaire),N/A,Fès-Meknès,FES,Rural,Public,Féminin,11.52,9.31,8.2,10.27,11.04,13.04,9.92,0,Ajourné
CAND300200,2016,Baccalauréat,Lettres,Marrakech-Safi,MAR,Urbain,Public,Féminin,12.95,15.8,9.81,5.54,10.29,10.66,11.04,1,Passable
CAND300201,2020,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,13.11,10.49,11.23,10.11,13.29,9.88,11.34,1,Passable
CAND300202,2021,Baccalauréat,Sciences maths,Souss-Massa,SOU,Urbain,Public,Féminin,8.49,8.03,10.12,11.43,13.2,8.62,9.87,0,Ajourné
CAND300203,2017,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Privé,Féminin,8.68,3.59,8.34,9.08,10.16,11.93,9.39,0,Ajourné
CAND300204,2018,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Privé,Masculin,6.79,13.47,14.29,7.81,10.18,11.45,11.63,1,Passable
CAND300205,2017,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,8.71,9.18,9.65,6.89,10.59,14.52,9.79,0,Ajourné
CAND300206,2016,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Urbain,Public,Féminin,5.34,12.45,9.56,10.21,12.69,10.64,10.12,1,Passable
CAND300207,2023,Baccalauréat,Sciences techno,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,10.17,13.29,6.3,7.61,9.87,12.35,9.46,0,Ajourné
CAND300208,2015,Baccalauréat,Economie,Souss-Massa,SOU,Urbain,Public,Féminin,11.22,11.86,10.2,15.32,11.39,12.52,12.11,1,Assez Bien
CAND300209,2019,Brevet (Collégial),N/A,Oriental,ORI,Rural,Public,Masculin,10.38,4.23,7.31,5.84,6.24,12.01,6.94,0,Ajourné
CAND300210,2019,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Public,Masculin,9.7,16.83,14.71,13.11,9.19,13.12,12.89,1,Assez Bien
CAND300211,2019,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Masculin,12.71,10.62,11.85,7.15,9.46,12.62,10.12,1,Passable
CAND300212,2023,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,9.99,8.96,12.38,6.98,6.03,10.51,8.51,0,Ajourné
CAND300213,2022,Baccalauréat,Economie,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,11.63,8.25,12.82,13.12,5.61,12.39,10.6,1,Passable
CAND300214,2021,Brevet (Collégial),N/A,Oriental,ORI,Urbain,Public,Masculin,9.68,15.39,9.86,9.06,11.05,11.21,11.18,1,Passable
CAND300215,2017,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Urbain,Public,Féminin,9.82,6.95,8.12,8.68,14.83,14.33,10.22,1,Passable
CAND300216,2020,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,9.65,16.9,9.06,6.09,11.09,10.78,10.19,1,Passable
CAND300217,2021,Baccalauréat,Economie,Drâa-Tafilalet,DRA,Rural,Public,Féminin,8.06,9.45,9.05,8.87,9.84,12.79,9.0,0,Ajourné
CAND300218,2020,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,10.18,5.87,8.88,8.3,8.8,11.37,8.78,0,Ajourné
CAND300219,2016,Baccalauréat,Sciences techno,Casablanca-Settat,CAS,Rural,Public,Masculin,17.65,9.97,13.51,14.32,8.13,8.17,11.48,1,Passable
CAND300220,2016,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,11.25,15.31,10.7,9.38,11.63,10.6,11.62,1,Passable
CAND300221,2020,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Urbain,Public,Féminin,16.26,7.95,11.35,7.8,6.92,12.89,10.52,1,Passable
CAND300222,2017,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,8.1,8.75,7.21,7.96,13.93,13.34,9.13,0,Ajourné
CAND300223,2015,Baccalauréat,Arts,Casablanca-Settat,CAS,Urbain,Privé,Masculin,16.89,8.03,6.06,7.54,9.99,12.24,11.17,1,Passable
CAND300224,2020,CFEN (Primaire),N/A,Oriental,ORI,Rural,Public,Féminin,4.6,11.17,7.15,11.49,14.99,13.47,9.76,0,Ajourné
CAND300225,2020,Baccalauréat,Sciences techno,Casablanca-Settat,CAS,Rural,Public,Masculin,12.99,15.19,7.76,8.11,8.94,10.37,10.21,1,Passable
CAND300226,2019,Baccalauréat,Sciences expérimentales,Marrakech-Safi,MAR,Urbain,Public,Féminin,14.89,1.3,8.22,3.91,14.47,14.03,9.11,0,Ajourné
CAND300227,2015,Brevet (Collégial),N/A,Souss-Massa,SOU,Rural,Public,Féminin,11.68,12.44,8.88,11.11,9.63,14.05,10.76,1,Passable
CAND300228,2018,Brevet (Collégial),N/A,Oriental,ORI,Urbain,Public,Masculin,9.91,10.85,10.49,7.69,12.68,14.25,10.87,1,Passable
CAND300229,2018,Brevet (Collégial),N/A,Guelmim-Oued Noun,GUE,Urbain,Public,Masculin,9.1,7.61,9.15,10.71,10.97,13.54,10.03,1,Passable
CAND300230,2019,Baccalauréat,Lettres,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,13.29,7.06,7.43,10.6,10.35,12.15,10.09,1,Passable
CAND300231,2016,Baccalauréat,Lettres,Oriental,ORI,Urbain,Public,Féminin,6.49,12.78,10.85,5.83,10.92,9.26,9.37,0,Ajourné
CAND300232,2016,Baccalauréat,Sciences maths,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,7.78,8.88,11.15,8.12,7.28,13.11,9.29,0,Ajourné
CAND300233,2022,Baccalauréat,Economie,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,13.64,10.97,8.18,12.69,13.13,12.19,11.83,1,Passable
CAND300234,2022,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,9.7,6.88,10.63,11.38,10.94,9.93,9.78,0,Ajourné
CAND300235,2019,Baccalauréat,Sciences expérimentales,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,16.81,4.75,9.55,7.99,9.5,12.8,10.11,1,Passable
CAND300236,2017,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Masculin,9.19,9.13,9.74,4.1,12.89,14.02,9.68,0,Ajourné
CAND300237,2023,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,9.04,14.92,12.47,7.42,12.62,11.79,11.4,1,Passable
CAND300238,2023,Baccalauréat,Arts,Fès-Meknès,FES,Urbain,Public,Masculin,12.41,14.22,10.5,10.93,13.6,12.61,12.44,1,Assez Bien
CAND300239,2021,Brevet (Collégial),N/A,Souss-Massa,SOU,Urbain,Privé,Féminin,9.83,14.63,9.47,12.85,11.79,13.43,13.08,1,Assez Bien
CAND300240,2022,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Privé,Féminin,11.36,6.64,11.81,9.43,12.2,14.91,11.22,1,Passable
CAND300241,2020,Baccalauréat,Sciences techno,Souss-Massa,SOU,Rural,Public,Masculin,5.69,7.69,8.39,5.43,7.85,11.36,7.03,0,Ajourné
CAND300242,2016,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,9.95,5.48,5.39,16.1,10.27,14.78,10.19,1,Passable
CAND300243,2023,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,16.33,5.33,9.39,6.02,10.39,14.12,9.51,0,Ajourné
CAND300244,2016,CFEN (Primaire),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Privé,Masculin,11.06,6.25,7.22,9.68,10.34,10.58,9.51,0,Ajourné
CAND300245,2017,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Public,Féminin,9.32,8.77,9.39,9.22,13.56,12.1,10.26,1,Passable
CAND300246,2022,Baccalauréat,Sciences expérimentales,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Féminin,13.69,12.14,13.18,5.92,7.88,11.82,10.23,1,Passable
CAND300247,2018,Brevet (Collégial),N/A,Laâyoune-Sakia El Hamra,LAA,Urbain,Public,Masculin,10.74,4.33,7.61,5.0,13.66,10.98,8.49,0,Ajourné
CAND300248,2019,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Masculin,7.67,6.16,7.44,7.5,11.04,16.07,8.47,0,Ajourné
CAND300249,2021,Baccalauréat,Sciences expérimentales,Oriental,ORI,Rural,Public,Féminin,13.46,4.81,7.21,10.13,12.06,12.09,9.21,0,Ajourné
CAND300250,2022,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Urbain,Privé,Masculin,10.14,12.27,3.49,13.31,10.2,12.63,11.49,1,Passable
CAND300251,2023,Baccalauréat,Lettres,Marrakech-Safi,MAR,Urbain,Public,Féminin,10.93,14.15,8.12,6.49,8.3,15.78,10.73,1,Passable
CAND300252,2019,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,13.12,12.48,11.16,10.42,12.89,10.84,11.86,1,Passable
CAND300253,2018,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Public,Féminin,8.07,3.54,16.11,8.14,10.29,9.82,8.98,0,Ajourné
CAND300254,2021,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,9.46,8.95,8.95,13.56,8.67,15.26,10.73,1,Passable
CAND300255,2022,Baccalauréat,Sciences maths,Fès-Meknès,FES,Urbain,Public,Masculin,9.37,9.68,7.98,10.22,13.37,11.12,10.23,1,Passable
CAND300256,2021,Baccalauréat,Sciences expérimentales,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,9.57,8.37,15.98,12.58,10.22,9.1,10.83,1,Passable
CAND300257,2017,Baccalauréat,Lettres,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,13.86,11.64,9.8,9.51,12.99,9.27,11.25,1,Passable
CAND300258,2022,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,20.0,6.17,9.38,14.31,16.44,11.07,12.2,1,Assez Bien
CAND300259,2016,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,11.23,10.91,8.42,6.12,13.45,11.48,10.25,1,Passable
CAND300260,2017,Baccalauréat,Sciences techno,Drâa-Tafilalet,DRA,Urbain,Public,Masculin,9.27,7.56,11.77,9.79,12.66,11.56,10.24,1,Passable
CAND300261,2015,Baccalauréat,Sciences expérimentales,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,17.5,12.95,5.86,12.74,11.37,7.11,11.56,1,Passable
CAND300262,2015,Baccalauréat,Economie,Marrakech-Safi,MAR,Rural,Public,Féminin,5.97,7.85,14.12,8.09,13.52,11.13,9.24,0,Ajourné
CAND300263,2015,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,3.49,13.45,12.51,11.38,16.47,11.03,11.25,1,Passable
CAND300264,2017,Baccalauréat,Economie,Casablanca-Settat,CAS,Urbain,Public,Masculin,11.43,8.63,9.27,9.13,9.41,12.45,10.01,1,Passable
CAND300265,2020,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,10.55,8.89,9.06,9.59,11.17,10.22,9.27,0,Ajourné
CAND300266,2020,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,11.55,16.9,14.74,6.7,10.49,10.93,11.42,1,Passable
CAND300267,2022,Baccalauréat,Sciences techno,Fès-Meknès,FES,Urbain,Public,Féminin,8.97,10.44,7.92,13.5,9.87,15.77,11.03,1,Passable
CAND300268,2016,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,10.71,6.36,6.77,9.59,10.1,13.3,9.35,0,Ajourné
CAND300269,2021,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,10.59,12.08,8.68,8.27,7.38,12.88,10.07,1,Passable
CAND300270,2021,Baccalauréat,Lettres,Fès-Meknès,FES,Urbain,Public,Masculin,14.0,8.92,12.39,10.22,11.25,12.73,11.5,1,Passable
CAND300271,2019,Baccalauréat,Lettres,Fès-Meknès,FES,Rural,Privé,Masculin,3.78,8.4,8.71,9.65,7.27,13.81,8.87,0,Ajourné
CAND300272,2016,Baccalauréat,Lettres,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,8.29,3.59,9.42,11.89,6.15,13.88,8.65,0,Ajourné
CAND300273,2018,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,10.67,13.47,5.78,7.36,13.71,12.41,10.05,1,Passable
CAND300274,2016,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Rural,Privé,Féminin,10.32,12.66,6.08,7.13,12.16,11.35,10.44,1,Passable
CAND300275,2018,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Féminin,10.14,11.57,11.64,7.41,14.66,11.55,10.48,1,Passable
CAND300276,2016,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,10.71,8.91,9.33,10.4,13.72,8.6,9.63,0,Ajourné
CAND300277,2017,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,15.41,3.19,8.45,4.18,12.63,11.82,9.06,0,Ajourné
CAND300278,2019,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,9.07,18.32,10.82,6.45,9.49,15.15,11.11,1,Passable
CAND300279,2019,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Masculin,14.06,12.61,8.08,6.68,11.12,13.91,11.15,1,Passable
CAND300280,2020,Baccalauréat,Sciences techno,Oriental,ORI,Urbain,Privé,Féminin,7.88,20.0,6.16,16.23,13.9,13.01,14.14,1,Bien
CAND300281,2016,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,11.37,8.14,10.77,10.81,9.91,12.03,10.42,1,Passable
CAND300282,2016,Baccalauréat,Lettres,Casablanca-Settat,CAS,Rural,Privé,Féminin,11.67,6.8,10.97,17.64,8.68,11.77,11.57,1,Passable
CAND300283,2022,Baccalauréat,Sciences maths,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,13.5,16.27,12.58,15.76,7.81,14.63,13.62,1,Assez Bien
CAND300284,2018,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,13.75,10.34,8.67,16.29,6.38,11.16,11.25,1,Passable
CAND300285,2021,Baccalauréat,Sciences maths,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,12.82,13.24,9.71,6.97,12.82,9.31,10.92,1,Passable
CAND300286,2022,Baccalauréat,Lettres,Casablanca-Settat,CAS,Urbain,Privé,Féminin,12.52,9.59,6.09,15.01,11.31,12.33,12.18,1,Assez Bien
CAND300287,2017,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,19.23,0.42,12.3,13.97,16.39,10.26,11.76,1,Passable
CAND300288,2022,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,9.13,10.58,6.62,13.92,12.29,10.65,10.56,1,Passable
CAND300289,2023,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Privé,Féminin,10.25,6.91,9.39,5.33,10.28,14.66,9.68,0,Ajourné
CAND300290,2022,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Féminin,15.61,8.14,11.04,8.09,8.22,12.61,10.0,1,Passable
CAND300291,2015,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,7.98,6.47,12.73,15.95,9.64,11.43,10.51,1,Passable
CAND300292,2015,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,7.76,6.04,12.69,9.99,10.89,11.71,9.6,0,Ajourné
CAND300293,2017,Baccalauréat,Sciences maths,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,13.71,7.61,6.63,12.08,14.75,11.41,10.96,1,Passable
CAND300294,2019,Baccalauréat,Economie,Guelmim-Oued Noun,GUE,Rural,Public,Masculin,9.3,8.7,5.77,8.76,10.56,13.16,8.73,0,Ajourné
CAND300295,2019,Baccalauréat,Economie,Casablanca-Settat,CAS,Urbain,Public,Féminin,7.03,11.63,4.36,8.94,6.81,13.1,8.75,0,Ajourné
CAND300296,2023,CFEN (Primaire),N/A,Drâa-Tafilalet,DRA,Urbain,Public,Masculin,7.84,8.06,9.53,8.66,12.45,8.85,9.12,0,Ajourné
CAND300297,2022,Baccalauréat,Sciences techno,Oriental,ORI,Rural,Public,Masculin,12.29,3.69,9.29,7.46,4.11,14.5,7.8,0,Ajourné
CAND300298,2017,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,5.65,0.0,12.28,10.18,10.97,11.48,7.36,0,Ajourné
CAND300299,2022,Baccalauréat,Sciences maths,Oriental,ORI,Urbain,Privé,Féminin,12.01,9.31,12.43,6.65,15.44,10.9,11.97,1,Passable
CAND300300,2021,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Rural,Public,Féminin,10.35,6.6,8.76,12.13,15.52,16.8,10.81,1,Passable
CAND300301,2018,Baccalauréat,Sciences expérimentales,Marrakech-Safi,MAR,Rural,Privé,Féminin,6.48,5.89,15.08,7.56,7.6,13.96,9.53,0,Ajourné
CAND300302,2018,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Privé,Masculin,15.78,10.36,11.91,8.77,10.15,11.25,12.4,1,Assez Bien
CAND300303,2022,Baccalauréat,Economie,Casablanca-Settat,CAS,Rural,Public,Masculin,11.68,5.35,9.09,2.68,11.32,11.96,7.88,0,Ajourné
CAND300304,2015,CFEN (Primaire),N/A,Oriental,ORI,Rural,Privé,Féminin,9.36,9.3,8.64,7.3,10.99,12.98,10.08,1,Passable
CAND300305,2020,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,10.19,13.83,10.26,11.58,10.9,13.26,11.13,1,Passable
CAND300306,2017,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,10.03,7.85,9.98,9.65,11.97,15.7,10.06,1,Passable
CAND300307,2019,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,9.15,10.14,9.45,9.06,12.18,11.73,10.22,1,Passable
CAND300308,2020,Baccalauréat,Sciences techno,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Masculin,11.48,0.0,7.65,8.4,12.27,11.81,7.65,0,Ajourné
CAND300309,2022,Baccalauréat,Lettres,Marrakech-Safi,MAR,Urbain,Public,Féminin,10.11,10.6,7.34,10.16,10.57,11.7,10.11,1,Passable
CAND300310,2019,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,11.43,9.68,8.46,8.83,12.37,15.31,10.92,1,Passable
CAND300311,2018,Baccalauréat,Sciences maths,Fès-Meknès,FES,Urbain,Public,Féminin,10.12,4.28,7.06,11.57,11.48,12.87,9.35,0,Ajourné
CAND300312,2019,CFEN (Primaire),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,4.13,10.56,7.78,10.96,7.4,9.34,8.4,0,Ajourné
CAND300313,2023,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Privé,Masculin,6.56,10.59,14.26,9.41,8.17,14.41,10.82,1,Passable
CAND300314,2015,Baccalauréat,Sciences expérimentales,Fès-Meknès,FES,Urbain,Public,Masculin,8.36,10.37,9.66,12.57,9.15,15.68,10.89,1,Passable
CAND300315,2015,Baccalauréat,Sciences expérimentales,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,7.74,10.32,10.09,8.37,13.61,11.74,10.19,1,Passable
CAND300316,2018,Brevet (Collégial),N/A,Drâa-Tafilalet,DRA,Urbain,Public,Féminin,9.73,9.14,3.74,7.73,13.92,11.51,9.27,0,Ajourné
CAND300317,2021,CFEN (Primaire),N/A,Souss-Massa,SOU,Rural,Public,Féminin,8.27,11.87,8.17,9.64,8.99,13.36,9.48,0,Ajourné
CAND300318,2018,Baccalauréat,Sciences expérimentales,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,1.88,10.23,8.85,14.14,12.27,13.52,9.98,0,Ajourné
