id_eleve,annee_scolaire,region,code_region,province,milieu,secteur,cycle,genre,age,redoublant,score_moyen,a_abandonne,motif_abandon,beneficiaire_bourse,acces_cantine,acces_internat
EL100197,2016-2017,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Public,Préscolaire,Féminin,4,0,7.39,0,,1,1,0
EL100198,2017-2018,Casablanca-Settat,CAS,Settat,Rural,Public,Primaire,Féminin,10,0,13.78,1,Éloignement de l'établissement,0,1,0
EL100199,2021-2022,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Collégial,Masculin,13,0,10.46,0,,0,0,0
EL100200,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Rural,Public,Préscolaire,Féminin,5,0,7.66,0,,0,0,0
EL100201,2020-2021,Drâa-Tafilalet,DRA,Zagora,Rural,Public,Primaire,Masculin,9,1,12.65,0,,0,0,0
EL100202,2017-2018,Fès-Meknès,FES,Meknès,Rural,Public,Collégial,Masculin,13,0,17.16,0,,0,0,0
EL100203,2021-2022,Casablanca-Settat,CAS,Settat,Rural,Public,Qualifiant,Féminin,17,0,11.03,0,,0,1,0
EL100204,2023-2024,Casablanca-Settat,CAS,Berrechid,Urbain,Public,Primaire,Féminin,10,0,10.99,0,,1,0,0
EL100205,2020-2021,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Rural,Public,Collégial,Masculin,14,0,6.16,1,Éloignement de l'établissement,0,1,0
EL100206,2021-2022,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Collégial,Masculin,13,0,7.78,0,,0,0,0
EL100207,2022-2023,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Public,Supérieur,Masculin,18,0,5.08,0,,0,0,0
EL100208,2021-2022,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Primaire,Féminin,6,0,9.03,0,,1,1,0
EL100209,2022-2023,Fès-Meknès,FES,Moulay Yacoub,Urbain,Public,Qualifiant,Féminin,15,0,9.29,0,,0,1,0
EL100210,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Public,Qualifiant,Féminin,16,1,9.15,0,,1,1,1
EL100211,2017-2018,Fès-Meknès,FES,Moulay Yacoub,Urbain,Public,Primaire,Masculin,6,1,10.75,0,,0,0,0
EL100212,2016-2017,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Collégial,Masculin,14,1,11.32,0,,0,0,1
EL100213,2016-2017,Oriental,ORI,Taourirt,Rural,Public,Collégial,Féminin,12,0,7.62,0,,0,1,0
EL100214,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Public,Primaire,Masculin,10,1,11.15,0,,0,1,0
EL100215,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Public,Primaire,Masculin,11,0,13.23,0,,0,1,0
EL100216,2016-2017,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Primaire,Masculin,9,1,14.32,0,,1,0,0
EL100217,2021-2022,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Qualifiant,Féminin,16,1,12.77,0,,1,1,0
EL100218,2015-2016,Drâa-Tafilalet,DRA,Midelt,Rural,Public,Préscolaire,Féminin,4,0,14.49,0,,0,0,0
EL100219,2023-2024,Marrakech-Safi,MAR,Chichaoua,Urbain,Public,Collégial,Féminin,13,0,7.32,0,,1,0,0
EL100220,2019-2020,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Public,Primaire,Masculin,8,0,3.18,0,,0,0,0
EL100221,2019-2020,Fès-Meknès,FES,Fès,Urbain,Public,Collégial,Féminin,15,1,13.0,0,,0,1,0
EL100222,2018-2019,Souss-Massa,SOU,Tata,Urbain,Public,Qualifiant,Masculin,17,0,15.85,0,,0,0,0
EL100223,2023-2024,Drâa-Tafilalet,DRA,Errachidia,Rural,Public,Collégial,Masculin,12,0,6.47,0,,0,1,1
EL100224,2018-2019,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Collégial,Féminin,14,0,10.79,0,,1,0,0
EL100225,2016-2017,Béni Mellal-Khénifra,BMK,Azilal,Rural,Public,Primaire,Féminin,9,0,9.41,1,Mariage précoce,0,0,0
EL100226,2020-2021,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Primaire,Masculin,10,0,16.24,0,,0,1,0
EL100227,2020-2021,Fès-Meknès,FES,Meknès,Rural,Public,Qualifiant,Féminin,16,0,12.1,0,,0,1,0
EL100228,2021-2022,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Public,Primaire,Féminin,8,1,11.01,0,,1,1,0
EL100229,2019-2020,Casablanca-Settat,CAS,Settat,Urbain,Privé,Qualifiant,Féminin,16,0,15.83,1,Handicap,0,0,1
EL100230,2017-2018,Casablanca-Settat,CAS,Settat,Urbain,Public,Collégial,Féminin,12,0,11.99,0,,0,0,0
EL100231,2015-2016,Marrakech-Safi,MAR,Al Haouz,Urbain,Public,Supérieur,Féminin,18,0,8.79,0,,0,0,0
EL100232,2023-2024,Drâa-Tafilalet,DRA,Midelt,Urbain,Privé,Primaire,Féminin,10,0,15.89,0,,1,0,0
EL100233,2016-2017,Fès-Meknès,FES,Ifrane,Rural,Public,Collégial,Masculin,14,0,6.38,0,,0,1,0
EL100234,2018-2019,Drâa-Tafilalet,DRA,Midelt,Rural,Public,Préscolaire,Masculin,5,0,9.95,0,,0,0,0
EL100235,2016-2017,Oriental,ORI,Nador,Urbain,Public,Supérieur,Féminin,23,0,10.06,0,,0,0,1
EL100236,2017-2018,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Public,Collégial,Féminin,13,0,18.28,0,,0,0,0
EL100237,2015-2016,Oriental,ORI,Driouch,Urbain,Public,Collégial,Féminin,14,0,7.01,0,,0,0,0
EL100238,2018-2019,Casablanca-Settat,CAS,Settat,Rural,Privé,Qualifiant,Féminin,17,0,8.93,1,Éloignement de l'établissement,0,1,1
EL100239,2023-2024,Casablanca-Settat,CAS,Mohammadia,Urbain,Public,Primaire,Féminin,7,1,13.87,0,,0,1,0
EL100240,2017-2018,Oriental,ORI,Driouch,Urbain,Public,Collégial,Féminin,13,0,9.23,0,,0,0,0
EL100241,2023-2024,Oriental,ORI,Berkane,Rural,Public,Qualifiant,Masculin,17,0,11.6,0,,0,0,0
EL100242,2020-2021,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Préscolaire,Masculin,5,0,10.67,0,,0,0,0
EL100243,2023-2024,Fès-Meknès,FES,Taounate,Rural,Privé,Formation Professionnelle,Féminin,21,0,9.34,0,,1,1,0
EL100244,2020-2021,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Public,Supérieur,Féminin,19,0,11.33,0,,0,1,0
EL100245,2023-2024,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Public,Formation Professionnelle,Féminin,19,0,11.86,0,,0,0,0
EL100246,2019-2020,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Public,Qualifiant,Féminin,17,0,9.02,0,,0,1,0
EL100247,2022-2023,Marrakech-Safi,MAR,Safi,Rural,Public,Primaire,Féminin,8,0,7.3,0,,0,1,0
EL100248,2015-2016,Marrakech-Safi,MAR,Chichaoua,Urbain,Public,Collégial,Féminin,14,0,10.66,0,,0,1,0
EL100249,2023-2024,Marrakech-Safi,MAR,Chichaoua,Urbain,Public,Primaire,Féminin,6,0,9.87,0,,0,1,0
EL100250,2015-2016,Souss-Massa,SOU,Taroudannt,Rural,Privé,Qualifiant,Féminin,17,0,13.47,1,Mariage précoce,0,0,0
EL100251,2016-2017,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Public,Primaire,Féminin,9,0,11.82,0,,0,0,0
EL100252,2021-2022,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Supérieur,Masculin,22,1,12.02,0,,0,0,0
EL100253,2017-2018,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Public,Primaire,Féminin,9,0,11.36,0,,0,0,0
EL100254,2015-2016,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Privé,Primaire,Masculin,6,0,11.02,0,,1,0,0
EL100255,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Rural,Privé,Préscolaire,Féminin,4,0,16.08,0,,0,1,1
EL100256,2019-2020,Oriental,ORI,Guercif,Rural,Public,Qualifiant,Masculin,17,0,11.46,0,,1,0,0
EL100257,2019-2020,Casablanca-Settat,CAS,Casablanca,Urbain,Privé,Primaire,Féminin,9,0,8.16,0,,0,1,0
EL100258,2017-2018,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Primaire,Masculin,7,0,12.68,0,,0,1,0
EL100259,2021-2022,Fès-Meknès,FES,Séfrou,Urbain,Public,Primaire,Féminin,11,0,7.58,0,,0,0,0
EL100260,2017-2018,Casablanca-Settat,CAS,Sidi Bennour,Rural,Public,Primaire,Féminin,11,0,11.8,0,,0,0,0
EL100261,2020-2021,Oriental,ORI,Jerada,Urbain,Privé,Formation Professionnelle,Masculin,20,1,15.93,0,,0,0,0
EL100262,2016-2017,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Public,Collégial,Masculin,13,0,11.95,0,,0,0,0
EL100263,2017-2018,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Primaire,Féminin,12,0,17.52,0,,0,0,1
EL100264,2015-2016,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Public,Primaire,Masculin,7,0,7.61,1,Autre,0,0,0
EL100265,2017-2018,Casablanca-Settat,CAS,Settat,Rural,Public,Préscolaire,Féminin,6,0,13.09,0,,1,0,0
EL100266,2018-2019,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Public,Primaire,Féminin,9,0,9.86,0,,0,1,0
EL100267,2021-2022,Casablanca-Settat,CAS,Settat,Rural,Public,Primaire,Féminin,8,0,7.69,0,,1,0,0
EL100268,2022-2023,Casablanca-Settat,CAS,Casablanca,Rural,Public,Préscolaire,Masculin,4,0,15.01,0,,1,1,0
EL100269,2019-2020,Casablanca-Settat,CAS,Casablanca,Rural,Public,Primaire,Féminin,6,0,10.05,0,,0,1,0
EL100270,2023-2024,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Primaire,Féminin,11,0,11.53,0,,0,0,0
EL100271,2018-2019,Casablanca-Settat,CAS,Casablanca,Urbain,Privé,Qualifiant,Masculin,17,0,12.6,0,,0,1,0
EL100272,2019-2020,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Préscolaire,Féminin,5,0,18.68,0,,0,0,1
EL100273,2020-2021,Fès-Meknès,FES,Moulay Yacoub,Rural,Public,Collégial,Masculin,13,0,12.66,0,,0,1,0
EL100274,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Collégial,Féminin,12,0,14.79,0,,0,0,0
EL100275,2018-2019,Marrakech-Safi,MAR,Marrakech,Urbain,Public,Supérieur,Masculin,21,1,8.61,0,,0,0,0
EL100276,2023-2024,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Rural,Public,Primaire,Masculin,7,0,8.06,1,Manque d'infrastructures,1,1,0
EL100277,2019-2020,Fès-Meknès,FES,Meknès,Urbain,Public,Qualifiant,Masculin,19,0,9.5,0,,0,0,0
EL100278,2023-2024,Béni Mellal-Khénifra,BMK,Khouribga,Rural,Public,Supérieur,Féminin,21,0,9.02,0,,0,0,0
EL100279,2021-2022,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Public,Formation Professionnelle,Féminin,18,0,7.26,0,,0,0,1
EL100280,2016-2017,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Qualifiant,Masculin,17,0,9.84,0,,0,1,0
EL100281,2019-2020,Casablanca-Settat,CAS,Settat,Rural,Public,Primaire,Masculin,11,0,14.25,0,,0,0,1
EL100282,2018-2019,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Public,Formation Professionnelle,Féminin,19,0,11.18,0,,0,0,0
EL100283,2023-2024,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Qualifiant,Masculin,16,1,6.04,0,,0,0,0
EL100284,2018-2019,Fès-Meknès,FES,Boulemane,Urbain,Public,Primaire,Féminin,10,0,15.52,0,,1,1,0
EL100285,2019-2020,Marrakech-Safi,MAR,Al Haouz,Urbain,Public,Primaire,Féminin,10,0,7.05,0,,0,0,0
EL100286,2021-2022,Casablanca-Settat,CAS,Casablanca,Rural,Public,Formation Professionnelle,Féminin,24,0,13.59,1,Mariage précoce,0,0,0
EL100287,2023-2024,Marrakech-Safi,MAR,Al Haouz,Urbain,Public,Primaire,Féminin,6,0,11.24,1,Difficultés scolaires,0,0,0
EL100288,2019-2020,Fès-Meknès,FES,Meknès,Rural,Privé,Qualifiant,Féminin,17,1,19.27,0,,0,0,0
EL100289,2022-2023,Casablanca-Settat,CAS,Benslimane,Rural,Public,Primaire,Masculin,9,0,15.42,0,,0,1,0
EL100290,2016-2017,Oriental,ORI,Figuig,Rural,Public,Qualifiant,Masculin,16,0,12.54,1,Grossesse,0,0,0
EL100291,2023-2024,Casablanca-Settat,CAS,Berrechid,Rural,Public,Préscolaire,Masculin,5,0,10.59,0,,0,0,0
EL100292,2016-2017,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Privé,Qualifiant,Masculin,17,0,16.85,0,,0,1,0
EL100293,2021-2022,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Collégial,Féminin,12,0,11.9,0,,0,0,0
EL100294,2019-2020,Oriental,ORI,Taourirt,Urbain,Public,Supérieur,Féminin,19,0,12.59,0,,1,1,0
EL100295,2020-2021,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Public,Primaire,Féminin,6,0,11.24,1,Difficultés scolaires,0,0,0
EL100296,2015-2016,Laâyoune-Sakia El Hamra,LAA,Tarfaya,Rural,Privé,Primaire,Féminin,7,0,10.0,0,,0,1,0
EL100297,2019-2020,Oriental,ORI,Nador,Rural,Public,Primaire,Masculin,9,0,11.68,0,,0,0,0
EL100298,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Privé,Préscolaire,Féminin,5,0,10.48,0,,1,0,0
EL100299,2019-2020,Souss-Massa,SOU,Taroudannt,Rural,Public,Formation Professionnelle,Féminin,20,1,12.32,0,,1,0,0
EL100300,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Public,Primaire,Féminin,7,0,10.7,0,,0,0,0
EL100301,2016-2017,Casablanca-Settat,CAS,Mohammadia,Urbain,Public,Primaire,Masculin,8,0,9.98,0,,0,1,0
EL100302,2019-2020,Fès-Meknès,FES,Fès,Urbain,Public,Qualifiant,Féminin,16,0,9.59,0,,1,1,0
EL100303,2016-2017,Fès-Meknès,FES,Moulay Yacoub,Rural,Public,Primaire,Masculin,12,0,15.5,0,,1,0,0
EL100304,2015-2016,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Public,Primaire,Masculin,8,0,8.44,0,,0,0,0
EL100305,2015-2016,Marrakech-Safi,MAR,Al Haouz,Rural,Public,Collégial,Féminin,15,0,11.59,0,,0,0,0
EL100306,2018-2019,Marrakech-Safi,MAR,Marrakech,Urbain,Public,Primaire,Masculin,8,0,8.2,1,Autre,1,1,0
EL100307,2021-2022,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Public,Supérieur,Masculin,21,0,12.24,0,,1,0,0
EL100308,2020-2021,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Public,Collégial,Féminin,14,0,10.56,0,,1,1,0
EL100309,2016-2017,Casablanca-Settat,CAS,Settat,Urbain,Public,Primaire,Masculin,9,0,11.74,0,,0,0,0
EL100310,2018-2019,Fès-Meknès,FES,Taounate,Rural,Public,Collégial,Masculin,14,0,9.52,0,,0,0,1
EL100311,2020-2021,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Public,Supérieur,Féminin,21,0,5.16,0,,1,1,0
EL100312,2017-2018,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Public,Primaire,Féminin,7,0,12.48,0,,0,1,0
EL100313,2016-2017,Marrakech-Safi,MAR,El Kelaa des Sraghna,Rural,Public,Qualifiant,Féminin,15,1,11.47,0,,0,0,0
EL100314,2017-2018,Marrakech-Safi,MAR,Marrakech,Urbain,Privé,Primaire,Féminin,10,0,9.7,0,,1,0,0
EL100315,2015-2016,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Public,Collégial,Masculin,12,0,11.67,0,,1,0,0
EL100316,2017-2018,Marrakech-Safi,MAR,El Kelaa des Sraghna,Rural,Privé,Qualifiant,Masculin,17,1,12.7,0,,1,0,0
EL100317,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Rural,Public,Préscolaire,Masculin,4,0,11.78,0,,1,0,0
EL100318,2022-2023,Rabat-Salé-Kénitra,RAB,Salé,Rural,Public,Primaire,Masculin,6,0,10.88,1,Difficultés scolaires,1,0,0
EL100319,2022-2023,Drâa-Tafilalet,DRA,Midelt,Urbain,Privé,Préscolaire,Masculin,4,0,10.71,0,,0,0,0
EL100320,2021-2022,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Public,Qualifiant,Féminin,17,0,13.72,0,,0,0,0
EL100321,2018-2019,Fès-Meknès,FES,Séfrou,Rural,Public,Collégial,Masculin,12,0,11.63,0,,0,0,0
EL100322,2023-2024,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Rural,Public,Primaire,Masculin,6,0,5.26,0,,1,0,0
EL100323,2023-2024,Fès-Meknès,FES,Taounate,Rural,Privé,Préscolaire,Féminin,7,0,10.63,0,,0,1,0
EL100324,2018-2019,Oriental,ORI,Oujda-Angad,Urbain,Public,Formation Professionnelle,Féminin,23,0,12.83,0,,1,0,0
EL100325,2015-2016,Souss-Massa,SOU,Tata,Rural,Public,Primaire,Féminin,7,0,15.48,0,,0,0,0
EL100326,2018-2019,Oriental,ORI,Jerada,Rural,Public,Primaire,Féminin,9,0,11.28,0,,0,0,0
EL100327,2019-2020,Fès-Meknès,FES,Meknès,Rural,Public,Primaire,Masculin,9,0,7.11,0,,1,0,0
EL100328,2021-2022,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Public,Collégial,Féminin,14,0,6.8,0,,0,0,0
EL100329,2016-2017,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Public,Primaire,Masculin,8,0,11.72,0,,0,1,0
EL100330,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Public,Supérieur,Féminin,22,0,10.53,0,,1,1,0
EL100331,2017-2018,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Qualifiant,Féminin,17,0,11.72,0,,0,1,0
EL100332,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Rural,Public,Préscolaire,Féminin,5,0,7.58,0,,1,0,0
EL100333,2015-2016,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Privé,Collégial,Masculin,14,0,13.34,0,,0,0,0
EL100334,2019-2020,Casablanca-Settat,CAS,Berrechid,Urbain,Public,Primaire,Masculin,10,0,11.25,0,,0,0,0
EL100335,2015-2016,Souss-Massa,SOU,Tiznit,Urbain,Public,Préscolaire,Féminin,5,0,8.87,0,,0,1,0
EL100336,2022-2023,Casablanca-Settat,CAS,Settat,Urbain,Public,Collégial,Masculin,14,0,15.95,0,,0,1,0
EL100337,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Public,Primaire,Féminin,6,0,13.11,0,,0,1,0
EL100338,2023-2024,Casablanca-Settat,CAS,Settat,Urbain,Privé,Supérieur,Féminin,21,0,11.83,0,,0,0,0
EL100339,2020-2021,Drâa-Tafilalet,DRA,Zagora,Rural,Public,Collégial,Masculin,14,0,6.92,1,Difficultés scolaires,1,1,0
EL100340,2023-2024,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Primaire,Féminin,9,0,12.87,0,,0,1,0
EL100341,2016-2017,Drâa-Tafilalet,DRA,Zagora,Rural,Public,Formation Professionnelle,Masculin,23,0,8.29,0,,0,1,0
EL100342,2015-2016,Oriental,ORI,Oujda-Angad,Urbain,Privé,Collégial,Féminin,14,1,14.56,1,Difficultés scolaires,0,1,0
EL100343,2023-2024,Fès-Meknès,FES,Meknès,Urbain,Privé,Primaire,Masculin,6,1,13.84,0,,0,0,0
EL100344,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Urbain,Public,Collégial,Masculin,14,0,8.62,0,,0,1,0
EL100345,2021-2022,Oriental,ORI,Jerada,Urbain,Public,Formation Professionnelle,Masculin,18,0,10.91,0,,0,0,0
EL100346,2017-2018,Drâa-Tafilalet,DRA,Errachidia,Urbain,Public,Primaire,Féminin,10,0,14.23,0,,0,0,0
EL100347,2018-2019,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Public,Primaire,Féminin,11,0,6.29,0,,0,1,1
EL100348,2021-2022,Fès-Meknès,FES,El Hajeb,Urbain,Public,Primaire,Féminin,7,0,12.45,0,,0,0,0
EL100349,2018-2019,Casablanca-Settat,CAS,El Jadida,Rural,Public,Primaire,Féminin,8,0,15.38,0,,1,1,0
EL100350,2015-2016,Souss-Massa,SOU,Tata,Urbain,Public,Primaire,Féminin,7,0,8.45,0,,0,0,0
EL100351,2017-2018,Casablanca-Settat,CAS,Berrechid,Urbain,Privé,Collégial,Féminin,13,0,7.82,0,,0,0,0
EL100352,2018-2019,Fès-Meknès,FES,Ifrane,Urbain,Public,Supérieur,Masculin,21,0,18.56,0,,0,0,0
EL100353,2022-2023,Fès-Meknès,FES,Moulay Yacoub,Rural,Public,Qualifiant,Féminin,16,0,4.19,0,,0,0,0
EL100354,2018-2019,Marrakech-Safi,MAR,Al Haouz,Urbain,Public,Préscolaire,Masculin,5,0,11.28,0,,0,1,0
EL100355,2019-2020,Fès-Meknès,FES,Taza,Urbain,Public,Primaire,Féminin,10,1,14.83,0,,0,1,1
EL100356,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Public,Préscolaire,Féminin,4,0,15.27,1,Éloignement de l'établissement,0,0,1
EL100357,2016-2017,Oriental,ORI,Berkane,Urbain,Public,Primaire,Masculin,12,0,12.34,0,,0,0,0
EL100358,2020-2021,Fès-Meknès,FES,Meknès,Urbain,Public,Collégial,Féminin,12,0,15.7,0,,1,1,0
EL100359,2016-2017,Souss-Massa,SOU,Tata,Urbain,Public,Primaire,Masculin,10,0,10.85,0,,1,0,0
EL100360,2022-2023,Drâa-Tafilalet,DRA,Ouarzazate,Rural,Public,Supérieur,Féminin,19,0,8.88,0,,0,0,0
EL100361,2017-2018,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Primaire,Féminin,6,0,11.88,0,,0,1,1
EL100362,2017-2018,Casablanca-Settat,CAS,Khouribga,Urbain,Privé,Collégial,Masculin,15,0,13.84,0,,0,1,1
EL100363,2018-2019,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Supérieur,Masculin,22,0,12.27,0,,0,0,0
EL100364,2018-2019,Souss-Massa,SOU,Taroudannt,Urbain,Public,Qualifiant,Féminin,15,1,8.82,0,,1,1,0
EL100365,2020-2021,Marrakech-Safi,MAR,Safi,Urbain,Public,Supérieur,Masculin,19,1,11.25,0,,0,0,0
EL100366,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Rural,Public,Qualifiant,Masculin,16,1,7.74,0,,0,0,0
EL100367,2023-2024,Souss-Massa,SOU,Chtouka-Ait Baha,Urbain,Public,Collégial,Féminin,13,0,11.04,0,,0,0,0
EL100368,2022-2023,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Privé,Primaire,Masculin,9,1,13.56,0,,0,0,0
EL100369,2017-2018,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Public,Primaire,Masculin,9,0,12.2,0,,1,0,0
EL100370,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Public,Supérieur,Féminin,19,0,15.67,0,,0,0,0
EL100371,2017-2018,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Public,Préscolaire,Féminin,5,0,10.05,0,,0,1,0
EL100372,2022-2023,Marrakech-Safi,MAR,Essaouira,Rural,Public,Formation Professionnelle,Féminin,17,0,13.15,0,,0,0,0
EL100373,2015-2016,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Public,Primaire,Masculin,6,0,17.15,0,,0,0,0
EL100374,2023-2024,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Qualifiant,Féminin,16,0,17.17,0,,1,0,0
EL100375,2018-2019,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Primaire,Masculin,8,0,14.45,0,,1,0,0
EL100376,2021-2022,Drâa-Tafilalet,DRA,Tinghir,Urbain,Public,Formation Professionnelle,Masculin,21,0,7.09,0,,0,0,0
EL100377,2021-2022,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Préscolaire,Masculin,4,1,8.73,0,,0,0,0
EL100378,2018-2019,Marrakech-Safi,MAR,Chichaoua,Urbain,Privé,Primaire,Féminin,7,0,10.28,0,,0,0,0
EL100379,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Supérieur,Masculin,23,0,11.38,0,,0,0,1
EL100380,2017-2018,Fès-Meknès,FES,Boulemane,Rural,Public,Primaire,Masculin,13,0,16.07,0,,0,0,0
EL100381,2021-2022,Drâa-Tafilalet,DRA,Ouarzazate,Rural,Public,Primaire,Féminin,11,0,10.31,1,Éloignement de l'établissement,0,0,0
EL100382,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Supérieur,Féminin,21,0,8.88,0,,0,0,1
EL100383,2016-2017,Fès-Meknès,FES,Taza,Rural,Public,Supérieur,Masculin,25,1,13.64,0,,1,0,0
EL100384,2023-2024,Marrakech-Safi,MAR,Marrakech,Urbain,Public,Primaire,Féminin,11,0,10.16,0,,1,0,0
EL100385,2023-2024,Guelmim-Oued Noun,GUE,Assa-Zag,Urbain,Public,Collégial,Masculin,14,0,14.36,0,,0,1,0
EL100386,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Public,Primaire,Masculin,11,0,9.69,0,,0,0,0
EL100387,2022-2023,Drâa-Tafilalet,DRA,Midelt,Rural,Privé,Primaire,Masculin,8,0,14.46,0,,0,1,0
EL100388,2015-2016,Casablanca-Settat,CAS,Settat,Urbain,Public,Collégial,Féminin,12,0,12.26,1,Grossesse,1,1,0
EL100389,2016-2017,Oriental,ORI,Jerada,Urbain,Privé,Primaire,Féminin,9,0,11.88,0,,1,0,0
EL100390,2021-2022,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Public,Primaire,Masculin,7,0,7.51,0,,0,1,0
EL100391,2023-2024,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Primaire,Masculin,6,0,10.84,1,Travail enfant,0,0,0
EL100392,2016-2017,Fès-Meknès,FES,Taza,Urbain,Public,Supérieur,Masculin,20,0,7.43,0,,1,0,0
EL100393,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Public,Collégial,Féminin,13,0,12.54,0,,0,1,0
EL100394,2015-2016,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Primaire,Féminin,7,1,14.14,0,,0,1,0
EL100395,2022-2023,Marrakech-Safi,MAR,Safi,Urbain,Privé,Formation Professionnelle,Masculin,24,1,13.8,0,,1,1,0
EL100396,2023-2024,Oriental,ORI,Taourirt,Rural,Public,Supérieur,Féminin,23,0,10.08,1,Éloignement de l'établissement,0,0,0
